MethodicId;TubeNumber;ChanelName;MethodicName;Status;MethodicSteps;Data
7043666f-454f-4247-b2d0-113416140259;51.;Crimson;Ng (81-100) 031219 Br;Сомнительно отрицательный;45.;[2766.427 2708.417 2705.542 2709.385 2712.802 2713.635 2713.063 2713.938 2714.635 2719.313 2721.073 2723.313 2723.125 2723.781 2724.531 2725.406 2722.844 2729.646 2729.229 2727.802 2731.115 2734.135 2735.802 2735.188 2735.198 2737.302 2736.927 2742.427 2746.24 2757.448 2760.719 2771.083 2780.406 2787.885 2801.552 2813.333 2827.25 2839.104 2858.083 2868.615 2881.625 2893.094 2902.135 2897.917 2899.177]
7043666f-454f-4247-b2d0-113416140259;52.;FAM;Ng (81-100) 031219 Br;Положительный;45.;[2560.948 2507.667 2507.698 2510.938 2509.438 2508.375 2510.563 2505.125 2504.594 2504.667 2510.927 2507.76 2510.458 2509.729 2509.885 2507.5 2509.25 2510.417 2510.49 2508.198 2509.604 2517.427 2525.01 2539.958 2562.969 2605.823 2680.948 2794.865 2933.313 3085.604 3222.823 3316.427 3393.063 3435.542 3466.208 3480.083 3490.167 3494.115 3503.781 3499.125 3502.74 3501.906 3505.344 3501.563 3504.542]
7043666f-454f-4247-b2d0-113416140259;52.;HEX;Ng (81-100) 031219 Br;Положительный;45.;[2233.292 2210.385 2211.146 2215.802 2210.531 2213.885 2212.302 2213.646 2212.427 2210.615 2212.479 2215.135 2213.458 2215.344 2213.938 2214.917 2215.542 2215.667 2219.656 2218.042 2224.99 2234.563 2254.802 2291.448 2355.229 2476.125 2673.063 2960.781 3309.427 3676.75 3984.823 4213 4355.208 4458.49 4512.25 4543.198 4557.635 4564.771 4574.896 4579.531 4580.854 4582.438 4576.417 4577.406 4578.552]
7043666f-454f-4247-b2d0-113416140259;52.;ROX;Ng (81-100) 031219 Br;Отрицательный;45.;[2091.531 2077.646 2076.76 2076.365 2077.448 2078.229 2074.073 2078.573 2080.427 2076.615 2079.375 2077.083 2079.563 2077.167 2077.313 2082.115 2076.635 2075.292 2081.448 2080.979 2083.448 2078.281 2081.719 2080.573 2082.615 2084.771 2082.094 2082.969 2085.26 2087.313 2090.333 2092.583 2099.99 2096.521 2093.823 2100.063 2102.865 2102.219 2101.5 2103.656 2106.479 2105.208 2108.406 2110.719 2112.146]
7043666f-454f-4247-b2d0-113416140259;52.;Cy5;Ng (81-100) 031219 Br;Положительный;45.;[2297.896 2245.49 2249.313 2248.948 2251.719 2247.063 2249.688 2250.583 2250.26 2251.771 2252.094 2254.927 2249.948 2254.344 2252.26 2252.417 2257.969 2261.729 2261.688 2259.563 2254.677 2258.115 2261.01 2261.49 2263.906 2264.792 2269.979 2282.635 2299.354 2336.583 2383.865 2427.656 2477.406 2528.156 2583.427 2637.406 2691.479 2753.115 2809.792 2867.01 2922.958 2976.344 3025.219 3074.74 3125.229]
7043666f-454f-4247-b2d0-113416140259;52.;Crimson;Ng (81-100) 031219 Br;Отрицательный;45.;[2804.844 2738.552 2741.219 2741.281 2742.177 2741.031 2741.792 2747.354 2744.156 2749.875 2746.896 2751.771 2753.417 2752.552 2754.563 2753.313 2756.104 2762.073 2754.927 2757 2763.719 2762.5 2763.427 2763.094 2767.531 2763.979 2767.292 2773.396 2773.969 2780.74 2792.292 2802.042 2814.094 2819.552 2836.229 2848.958 2858.125 2867.563 2879.052 2889.052 2898.792 2910.479 2915.313 2922 2934.427]
7043666f-454f-4247-b2d0-113416140259;53.;FAM;Ng (81-100) 031219 Br;Положительный;45.;[2595.229 2551.177 2525.479 2523.333 2521.75 2521.521 2520.625 2525.146 2523.365 2527.781 2523.906 2523.292 2525.083 2525.083 2527.198 2527 2524.719 2525.865 2529.458 2523.927 2522.75 2523.667 2523.167 2523.563 2528.115 2525.406 2526.156 2523.125 2527.688 2526.708 2526.281 2530.302 2534.083 2543.26 2556.771 2583.854 2634.927 2718.479 2829.938 2965.448 3096.021 3208.365 3289.417 3340.74 3382.198]
7043666f-454f-4247-b2d0-113416140259;53.;HEX;Ng (81-100) 031219 Br;Отрицательный;45.;[2245.375 2226.406 2213.938 2219.198 2212.76 2216.375 2216.865 2218.469 2218.479 2216.469 2217.135 2213.823 2213.417 2218.354 2216.375 2218.052 2218.625 2216.24 2216.573 2216.458 2217.781 2216.021 2218.333 2219.021 2215.802 2217.01 2222.708 2218.115 2217.604 2221.438 2215.302 2220.729 2222.229 2222.906 2227.563 2224.271 2232.417 2233.979 2242.417 2250.792 2260.615 2268.031 2272.927 2275.24 2282.406]
7043666f-454f-4247-b2d0-113416140259;53.;ROX;Ng (81-100) 031219 Br;Отрицательный;45.;[2104.26 2094.24 2084.073 2084.042 2085.271 2084.396 2083.448 2087.948 2087.063 2086.469 2090.563 2089.76 2088.458 2085.771 2089.719 2090.469 2090.292 2087.792 2089.948 2091.563 2093.177 2089.927 2092.979 2089.083 2090.927 2094.469 2092.615 2095.229 2095.385 2099.073 2097.635 2097.354 2102.156 2108.24 2112.448 2116.375 2122.323 2126.885 2126.198 2128.333 2132.625 2124.063 2130.573 2130.146 2128.417]
7043666f-454f-4247-b2d0-113416140259;53.;Cy5;Ng (81-100) 031219 Br;Положительный;45.;[2340.448 2295.646 2274.24 2276.073 2274.26 2275.26 2271.833 2275.563 2276.792 2278.823 2276.104 2282.688 2281.229 2280.219 2279.177 2281.052 2282.781 2285.094 2282.167 2283.365 2281.365 2280.677 2282.625 2290.104 2285.094 2293.115 2299.844 2313.146 2326.406 2357.25 2424.052 2517.563 2660.76 2835.698 3009.24 3166.958 3301.865 3402.375 3473.198 3524.031 3552.594 3569.083 3594.375 3592.073 3596.865]
7043666f-454f-4247-b2d0-113416140259;53.;Crimson;Ng (81-100) 031219 Br;Положительный;45.;[2848.177 2789.333 2758.542 2755.938 2758.688 2763.75 2763.469 2764.24 2765.229 2768.906 2769.302 2765.729 2773.594 2771.573 2771.917 2775.677 2776.688 2778.958 2778.469 2779.688 2781.656 2779.958 2781.927 2781.885 2782.156 2786.073 2787.438 2791.854 2794.948 2799.26 2809.281 2826.385 2846.302 2873.323 2905.177 2937.938 2977.854 3034.625 3110.667 3219.115 3354.208 3491.396 3614.031 3718.156 3831.552]
7043666f-454f-4247-b2d0-113416140259;54.;FAM;Ng (81-100) 031219 Br;Положительный;45.;[2542.792 2512.25 2501.51 2503.635 2508.385 2502.146 2504.01 2504.917 2505.25 2507.677 2509.24 2509.042 2506.74 2504.417 2505.625 2505.042 2505.771 2506.302 2510.5 2509.979 2506.365 2505.729 2510.313 2507.115 2509.198 2510.49 2510.292 2513.823 2518.906 2521.802 2535.885 2563.979 2618.635 2692.875 2810.177 2939.344 3074.427 3175.823 3252.854 3299.177 3319.417 3337.656 3346.875 3348.479 3352.833]
7043666f-454f-4247-b2d0-113416140259;54.;HEX;Ng (81-100) 031219 Br;Отрицательный;45.;[2233.938 2217.708 2218.146 2218.74 2217.844 2214.74 2217.531 2218.896 2220.323 2219.75 2217.208 2222.458 2219.5 2217.969 2218.292 2219.469 2221.323 2219.781 2223.063 2221.375 2221.146 2222 2224.469 2221.667 2220.969 2221.51 2223.167 2225.677 2224.083 2220.729 2226.802 2227.563 2228.167 2231.813 2246.063 2253.771 2263.115 2268.479 2276.604 2278.781 2277.656 2282.458 2279.667 2282.604 2282.667]
7043666f-454f-4247-b2d0-113416140259;54.;ROX;Ng (81-100) 031219 Br;Отрицательный;45.;[2098.969 2088.781 2088.375 2087.813 2086.375 2085.792 2085.125 2086.167 2088.375 2090.26 2087.74 2087.479 2085.781 2085.906 2089.771 2092.448 2090.635 2088.375 2090.427 2087.698 2087.073 2090.969 2090.698 2093.073 2092.063 2091.844 2090.531 2091.854 2096.771 2092.75 2095.646 2096.5 2101.604 2107.844 2114.052 2116.854 2123.875 2123.802 2123.885 2123.406 2125.188 2129.24 2126.073 2128.26 2126.573]
7043666f-454f-4247-b2d0-113416140259;54.;Cy5;Ng (81-100) 031219 Br;Положительный;45.;[2300.406 2267.313 2259.375 2263.271 2266.406 2266.552 2263.094 2269.052 2269.583 2268.635 2267.156 2273.073 2270.49 2271.958 2273.604 2271.604 2269.406 2275.74 2275.063 2275.115 2280.104 2274.333 2278.125 2276.563 2279.188 2281.677 2291.177 2300.042 2320.865 2355.708 2418.406 2515.49 2666.031 2846.531 3037.469 3193.51 3303.792 3375.885 3419.042 3445.51 3452.375 3457.521 3466.708 3460.26 3467.521]
7043666f-454f-4247-b2d0-113416140259;54.;Crimson;Ng (81-100) 031219 Br;Сомнительно отрицательный;45.;[2799.063 2754.104 2746.938 2746.948 2749.396 2752.708 2749.844 2753.708 2758.375 2761.417 2760.083 2759.656 2765.302 2766.583 2767.573 2762.625 2768.479 2768.135 2769.646 2772.448 2772.198 2773.844 2775.583 2777.51 2778.938 2775.438 2780.021 2779.521 2785.896 2790.042 2802.333 2819.958 2838.385 2862.875 2896.833 2921.781 2934.281 2946.677 2949.688 2955.229 2955.094 2951.75 2954.708 2949.781 2955.531]
7043666f-454f-4247-b2d0-113416140259;55.;FAM;Ng (81-100) 031219 Br;Положительный;45.;[2440.396 2422.177 2419.781 2418.146 2415.74 2417.417 2416.781 2421.583 2416.771 2418.979 2416.063 2418.5 2419.906 2416.438 2422.198 2423.958 2426.25 2431.74 2447.615 2472.583 2522.125 2588.979 2684.458 2780.094 2873.792 2932.969 2981.5 3007.906 3029.052 3039.948 3052.177 3051.521 3065.76 3075.74 3080.521 3090.396 3098.49 3107.229 3107.323 3111.927 3117.24 3114.49 3115.229 3111.75 3116.531]
7043666f-454f-4247-b2d0-113416140259;55.;HEX;Ng (81-100) 031219 Br;Положительный;45.;[2167.146 2159.479 2159.604 2161.5 2161.99 2166.385 2156.927 2163.354 2163.375 2161.885 2164.25 2163.896 2166.167 2163.74 2161.813 2160.896 2163.698 2164.229 2164.219 2169.563 2172.406 2176.021 2185.74 2190.792 2206.073 2217.51 2241.802 2279.74 2325.49 2395.177 2478.49 2593.75 2748.063 2926.563 3125.375 3323.49 3498.083 3627.073 3716.573 3771.115 3812.927 3832.229 3842.854 3846.979 3857.823]
7043666f-454f-4247-b2d0-113416140259;55.;ROX;Ng (81-100) 031219 Br;Отрицательный;45.;[2062.396 2056.406 2053.344 2057.458 2054.573 2054.479 2052.219 2056.5 2055.479 2055.635 2055.177 2056.188 2054.365 2059.531 2054.885 2056.052 2053.281 2057.281 2053.885 2057.031 2054.958 2055.177 2056.26 2057.49 2056.083 2058.146 2056.417 2059.563 2060.635 2057.479 2060.469 2065.26 2064.99 2065.75 2065.531 2067.573 2071.781 2073 2072.708 2073.26 2077.74 2080.167 2076.406 2079.073 2084.281]
7043666f-454f-4247-b2d0-113416140259;55.;Cy5;Ng (81-100) 031219 Br;Положительный;45.;[2193.896 2180.469 2177.406 2180.573 2177.781 2183.427 2178.979 2181.885 2180.292 2180.5 2179.302 2181.771 2181.875 2183.313 2185.344 2181.635 2183.083 2186.042 2187.021 2183.229 2188.688 2191.979 2190.49 2188.896 2194.969 2194.615 2202.708 2209.583 2217.802 2226.865 2234.698 2249.01 2265.26 2286.365 2310.469 2343.646 2385.198 2435.906 2491.573 2553.073 2622.5 2681.115 2730.677 2769.781 2801.073]
7043666f-454f-4247-b2d0-113416140259;55.;Crimson;Ng (81-100) 031219 Br;Отрицательный;45.;[2643.979 2617.802 2618.063 2623.594 2621.031 2621.031 2622.406 2625.229 2623.667 2625.885 2629.667 2632.135 2627.104 2631.813 2630.646 2634.51 2633.906 2636.813 2630.219 2638.688 2637.188 2635.635 2636.24 2638.385 2633.844 2642.198 2642.875 2647.958 2644.51 2650.073 2651.927 2650.521 2653.656 2661.979 2667.25 2669.635 2679.073 2685.354 2698.542 2709.594 2719.448 2725.958 2735.167 2740.635 2745.281]
7043666f-454f-4247-b2d0-113416140259;56.;FAM;Ng (81-100) 031219 Br;Положительный;45.;[2585.667 2525.771 2529.938 2527.729 2528.74 2525.927 2531.406 2528.635 2526.979 2528.167 2530.281 2527.5 2528.656 2529.552 2531.646 2526.417 2528.656 2529.906 2529.26 2530.208 2536.063 2531.125 2531.76 2529.24 2539.156 2549.115 2558.01 2589.396 2637.958 2715.615 2825.281 2965.594 3090.281 3209.792 3290.302 3347.156 3380.781 3402.229 3410.208 3416.76 3420.958 3423.156 3425.802 3422.448 3426.313]
7043666f-454f-4247-b2d0-113416140259;56.;HEX;Ng (81-100) 031219 Br;Отрицательный;45.;[2244.01 2219.083 2220.271 2220.104 2221.823 2220.219 2225.75 2222.469 2218.708 2222.708 2223.792 2223.365 2225.729 2222.469 2219.833 2224.802 2223.198 2226.521 2222.229 2225.271 2224.125 2224.375 2226.365 2222.646 2228.448 2223.521 2227.073 2229.167 2232.677 2239.75 2246.521 2250.146 2264.802 2272.125 2277.365 2280.865 2281.979 2282.583 2285.167 2285.771 2286.802 2287.354 2285.365 2290.135 2289.385]
7043666f-454f-4247-b2d0-113416140259;56.;ROX;Ng (81-100) 031219 Br;Отрицательный;45.;[2102.24 2089.688 2089.25 2089.75 2092.094 2092 2094.104 2088.927 2093.677 2094.292 2095.625 2092.354 2095.344 2094.531 2091.771 2092.75 2095.313 2093.354 2095.448 2094.302 2093.677 2095.729 2095.917 2098.229 2097.792 2095.365 2097.125 2097.385 2098.938 2098.875 2099.552 2104.26 2107.344 2114.958 2117.802 2124.052 2122.656 2126.354 2127.854 2128.698 2130.958 2134.302 2134.031 2133.021 2135.646]
7043666f-454f-4247-b2d0-113416140259;56.;Cy5;Ng (81-100) 031219 Br;Положительный;45.;[2349.531 2289.385 2292.979 2292.823 2292.469 2295.885 2290.552 2292.083 2294.823 2297.625 2297.49 2298.344 2301.625 2305.094 2299.115 2300.875 2305.146 2304.073 2306.5 2304.313 2304.885 2303.292 2307.458 2306.938 2310.26 2315.135 2318.896 2329.365 2351.792 2390.729 2466.542 2597.302 2774.51 2964.052 3121.385 3241.802 3331.406 3403.865 3455.104 3489.656 3516.563 3538.708 3548.115 3548.698 3555.729]
7043666f-454f-4247-b2d0-113416140259;56.;Crimson;Ng (81-100) 031219 Br;Сомнительно отрицательный;45.;[2840.49 2766.385 2771.927 2776.344 2777.51 2776.354 2780.313 2782.073 2783.719 2788.521 2784.802 2787.51 2787.052 2787.885 2790.958 2790.646 2793.042 2795.719 2794.771 2791.844 2797.896 2798.604 2800.24 2801.188 2798.938 2801.448 2800.99 2805.135 2811.917 2819.229 2829.302 2848.729 2876.51 2906.521 2932.833 2949.844 2960.333 2967.802 2974.375 2978.26 2980.438 2977.375 2981.865 2977.375 2978.552]
7043666f-454f-4247-b2d0-113416140259;57.;FAM;Ng (81-100) 031219 Br;Положительный;45.;[2527.927 2486.865 2482.208 2483.906 2476.438 2483.01 2484.156 2483.542 2484.792 2480.531 2480.104 2480.094 2483.042 2483.594 2484.01 2482.958 2490.24 2493.938 2498.625 2515.292 2537.469 2583.708 2657.156 2752.979 2874.708 2989.188 3091.063 3165.365 3218 3249.979 3269.708 3278.875 3289.104 3291.146 3290.177 3296.375 3297.708 3293 3298 3298.271 3300.5 3296.198 3296.469 3295.927 3301.51]
7043666f-454f-4247-b2d0-113416140259;57.;HEX;Ng (81-100) 031219 Br;Отрицательный;45.;[2215.865 2190.865 2195.365 2199.958 2195.854 2197.75 2194.698 2196.01 2199.198 2197.906 2200.406 2197.104 2198.854 2198.563 2198.104 2196.729 2201.938 2201.792 2198.271 2205.833 2204.417 2209.958 2211.635 2220.198 2227.302 2236.021 2244.854 2244.115 2247.188 2248.417 2254.406 2248.521 2250.583 2254.198 2253.385 2252.302 2257.958 2262.458 2256.031 2257.948 2259.104 2252.708 2257.75 2259.875 2258.302]
7043666f-454f-4247-b2d0-113416140259;57.;ROX;Ng (81-100) 031219 Br;Отрицательный;45.;[2092.177 2081 2079.25 2076.948 2075.646 2084.104 2080.01 2084.271 2082.677 2082.885 2079.406 2082.635 2079.354 2080.333 2083.302 2081.99 2084.844 2084.844 2085.76 2082.646 2085.25 2087.406 2083.104 2083.719 2083.083 2085.26 2088.625 2085.438 2091.135 2089.188 2087.219 2092.271 2091.802 2091.396 2093.219 2100.042 2097.021 2098.208 2105.167 2109.75 2110.677 2112.083 2115.906 2114.979 2116.469]
7043666f-454f-4247-b2d0-113416140259;57.;Cy5;Ng (81-100) 031219 Br;Положительный;45.;[2312.625 2264.448 2262.677 2266.333 2266.552 2261.615 2266.604 2271.458 2268.219 2266.719 2266.875 2275.896 2274.302 2269.021 2275.646 2271.479 2280.354 2277.448 2276.833 2276.052 2280.865 2279.906 2280.146 2284.375 2283.521 2285.667 2296.156 2308.344 2329.083 2356.781 2387.583 2424.479 2472.75 2525.708 2590.219 2664.177 2762.625 2869.938 2981.615 3088.375 3186.917 3271.417 3330.26 3380.031 3414.823]
7043666f-454f-4247-b2d0-113416140259;57.;Crimson;Ng (81-100) 031219 Br;Сомнительно отрицательный;45.;[2784.25 2719.281 2718.938 2722.74 2725.49 2722.677 2727.75 2726.24 2727.198 2731.813 2729.042 2728.833 2728.719 2731.458 2732.594 2733.896 2733.531 2737.427 2738.917 2739.438 2740.719 2741.604 2741.292 2738.188 2743.198 2746.563 2746.125 2751.625 2756.708 2759.521 2766.729 2773.49 2785.49 2788.969 2802.427 2809.104 2825.417 2840.583 2851.135 2866.115 2884.927 2895.021 2904.542 2905.031 2914.448]
7043666f-454f-4247-b2d0-113416140259;58.;FAM;Ng (81-100) 031219 Br;Положительный;45.;[2525.813 2494.458 2492.906 2495.104 2494.625 2496.042 2494.51 2493.344 2493.5 2494.688 2493.365 2498.5 2496.031 2495.271 2501.385 2504.469 2508.031 2520.052 2539.104 2573.771 2636.771 2733.448 2845.375 2970.948 3082.99 3169.771 3231 3274.708 3303.656 3329.521 3344.417 3361.135 3368.469 3381.948 3396.469 3406.823 3412.448 3418.448 3413.042 3419.073 3417.948 3421.302 3418.5 3423.417 3422.052]
7043666f-454f-4247-b2d0-113416140259;58.;HEX;Ng (81-100) 031219 Br;Положительный;45.;[2225.479 2212.188 2213.854 2210.677 2206.74 2211.677 2213.573 2210.906 2214.115 2213.271 2210.906 2213.802 2212.656 2215.521 2210.063 2216.125 2218.385 2214.781 2218.021 2219.698 2226.708 2233.938 2246.417 2261.594 2283.146 2318.479 2369.177 2451.156 2572.271 2736.25 2941.354 3173.188 3441.01 3690.177 3924.406 4103.365 4235.156 4328.625 4375.823 4414.854 4431.75 4444.875 4445.302 4448.833 4452.083]
7043666f-454f-4247-b2d0-113416140259;58.;ROX;Ng (81-100) 031219 Br;Отрицательный;45.;[2095.292 2084.219 2086.104 2084.292 2084.135 2085.917 2084.292 2082.552 2083 2085.365 2089.271 2083.208 2085.667 2087.021 2085.448 2086.083 2086.854 2086.438 2086.188 2088.271 2089.396 2087.688 2088.74 2088.563 2089.042 2090.802 2092 2090.885 2097.896 2094.115 2089.792 2097.385 2096.135 2098.719 2100.208 2101.469 2103.708 2105.844 2108.906 2106.375 2110.688 2116.021 2118.229 2117.188 2119.865]
7043666f-454f-4247-b2d0-113416140259;58.;Cy5;Ng (81-100) 031219 Br;Положительный;45.;[2296.719 2267.531 2264.083 2265.375 2266.135 2268.229 2267.51 2269.948 2268.875 2270.125 2271.719 2273.208 2275.792 2274.99 2276.083 2279.302 2278.865 2274.177 2277.813 2275.646 2278.292 2276.74 2279.781 2279.396 2289.458 2292.094 2297.479 2308.198 2320.427 2335.667 2353.458 2368.49 2391.083 2426.469 2460.198 2504.104 2558.385 2619.875 2689.427 2762.74 2846.49 2929.115 3008.552 3080.271 3148.219]
7043666f-454f-4247-b2d0-113416140259;58.;Crimson;Ng (81-100) 031219 Br;Отрицательный;45.;[2790.823 2747.427 2744.51 2747.313 2746.302 2751.479 2748.135 2753.073 2754.75 2754.51 2760.292 2759.656 2759.354 2758.552 2759.094 2764.427 2764.219 2768.156 2766.542 2765.417 2768.073 2769.281 2771.365 2773.271 2771.281 2774.146 2775.406 2779.448 2779.74 2779.042 2787.688 2792.51 2799.073 2803.563 2812.26 2816.479 2829.052 2838.958 2849.573 2863.917 2877.5 2890.063 2907.458 2913.583 2924.01]
7043666f-454f-4247-b2d0-113416140259;59.;FAM;Ng (81-100) 031219 Br;Положительный;45.;[2434.688 2437.219 2437.958 2438.594 2440.198 2438.927 2439.177 2445.156 2445.729 2442.25 2446.771 2449.042 2450.865 2454.146 2450.583 2461.5 2477.688 2493.49 2529.042 2579.542 2649.052 2742.167 2855.604 2948 3037.083 3095.875 3140.135 3171.792 3193.052 3211.615 3210.875 3220.021 3229.833 3239.198 3273.677 3281.906 3281.885 3294.083 3301.833 3291.833 3297.26 3302.24 3301.552 3306.49 3317.271]
7043666f-454f-4247-b2d0-113416140259;59.;HEX;Ng (81-100) 031219 Br;Положительный;45.;[2184.781 2188.875 2187.042 2186.229 2188.75 2189.521 2184.063 2189.75 2189.854 2193.344 2189.01 2187.656 2190.271 2191.99 2190.854 2189.698 2194.583 2194.156 2197.51 2202.771 2212.854 2219.375 2237.948 2248.604 2266.729 2290.854 2310.208 2342.49 2384.667 2438.313 2498.583 2574.99 2670.271 2788.771 2949.25 3111.125 3288.417 3476.656 3652.031 3785.604 3920.604 4037.573 4118.771 4167.854 4211.479]
7043666f-454f-4247-b2d0-113416140259;59.;ROX;Ng (81-100) 031219 Br;Отрицательный;45.;[2062.906 2060.906 2063.74 2066.677 2065.573 2063.74 2068.5 2066.771 2068.469 2073.021 2068.667 2069.885 2073.5 2071.396 2074.135 2072.094 2071.01 2068.292 2069.385 2071.302 2069.031 2071.583 2071.938 2071.833 2077.25 2073.625 2071.49 2072.844 2074.781 2075.417 2074.25 2077.563 2076.573 2075.479 2077.146 2081.646 2081.906 2081 2080.708 2082.302 2087.573 2083.49 2084.052 2082.26 2085.74]
7043666f-454f-4247-b2d0-113416140259;59.;Cy5;Ng (81-100) 031219 Br;Отрицательный;45.;[2215.49 2217.99 2221.688 2222.302 2222.51 2227.552 2230.698 2230.167 2232.615 2234.354 2236.573 2235.948 2242.219 2238.26 2239.115 2240.969 2245.146 2238.24 2242.948 2241.323 2242.198 2244.219 2246.24 2245.083 2245.99 2244.063 2248.208 2245.125 2246.615 2252.958 2246.677 2252.521 2250.958 2249.927 2265.552 2268.625 2266.417 2266.813 2267.958 2253.938 2256.333 2256.927 2258.833 2257.781 2260.25]
7043666f-454f-4247-b2d0-113416140259;59.;Crimson;Ng (81-100) 031219 Br;Отрицательный;45.;[2684.76 2692.104 2690.646 2693.115 2694.854 2698.813 2704.865 2702.885 2704.052 2710.875 2710.344 2712.792 2714.333 2715.458 2719.74 2716.896 2716.031 2718.042 2720.292 2720.125 2720.74 2723.406 2721.615 2726.458 2728.542 2724.25 2723.938 2725.344 2726.063 2725.76 2728.438 2728.781 2728.771 2730.271 2746.458 2745.146 2743.229 2745.188 2743.625 2736.74 2737.188 2741.531 2740.75 2739.333 2744.677]
7043666f-454f-4247-b2d0-113416140259;60.;FAM;Ng (81-100) 031219 Br;Положительный;45.;[2441.104 2429.427 2432.385 2431.01 2429.458 2440.24 2440.969 2437.229 2437.573 2439.927 2439.896 2441.688 2445.083 2444.563 2444.146 2451.375 2457.979 2465.177 2487.635 2526.01 2584.229 2669.563 2779.375 2885.635 2988.552 3069.885 3118.698 3162.896 3181.25 3202.708 3212.885 3215.802 3225.729 3228.458 3231.521 3246.719 3252.885 3268.063 3275.333 3283.417 3290.969 3296.99 3297.844 3299.927 3306.615]
7043666f-454f-4247-b2d0-113416140259;60.;HEX;Ng (81-100) 031219 Br;Положительный;45.;[2175.396 2168.021 2166.771 2169.552 2171.198 2171.333 2176.552 2171.604 2173.76 2172.333 2171.135 2172.969 2175.26 2172.656 2175.604 2174.323 2175.063 2176.458 2178.167 2180.844 2186.865 2191.823 2198.844 2209.458 2217.677 2228.052 2232.927 2247.417 2267.208 2294.021 2334.219 2389.01 2468.896 2576.604 2719.823 2900.167 3112.021 3348.177 3576.688 3765.771 3932.594 4032.771 4108.771 4147.156 4179.469]
7043666f-454f-4247-b2d0-113416140259;60.;ROX;Ng (81-100) 031219 Br;Отрицательный;45.;[2057.01 2057.333 2058.958 2059.313 2058.938 2055.583 2059.052 2056.719 2060.5 2061.458 2058.948 2062.49 2060.094 2060.833 2061.313 2057.906 2059.823 2061.208 2062.385 2063.26 2059.552 2064 2063.604 2062.51 2061.125 2065.479 2063.229 2066.865 2062.521 2066.563 2067.635 2068.885 2066.979 2069.583 2069.938 2070.156 2073.177 2072.625 2075.563 2077.656 2078.927 2074.854 2079.396 2080.031 2084.094]
7043666f-454f-4247-b2d0-113416140259;60.;Cy5;Ng (81-100) 031219 Br;Сомнительно положительный;45.;[2214.521 2200.958 2199.135 2203.854 2198.771 2202.25 2204.75 2207 2207.406 2210.917 2209.781 2211.219 2214.635 2211.01 2216.063 2211.052 2213.104 2217.698 2215.677 2213.198 2223.479 2218.594 2213.906 2217.438 2219.844 2225.458 2226.667 2230.063 2234.031 2236.469 2240.75 2243.104 2248.5 2254.208 2263.271 2270.01 2279.458 2291.583 2306.01 2327.802 2354.677 2383.885 2420.667 2460.208 2505.656]
7043666f-454f-4247-b2d0-113416140259;60.;Crimson;Ng (81-100) 031219 Br;Отрицательный;45.;[2655.917 2640.865 2641.479 2644.896 2648.26 2649.667 2655.594 2651.729 2655.969 2657 2657.615 2657.677 2660.49 2662.177 2662.167 2659.406 2671.667 2667.729 2666.427 2667.396 2675.375 2671.375 2674.792 2677.198 2676.24 2677.635 2682.115 2682.281 2685.885 2686.156 2686.51 2686.281 2690.823 2692.156 2690.198 2693.448 2696.906 2699.969 2700.406 2710.385 2709.844 2721.896 2726.698 2735.073 2745.75]
7043666f-454f-4247-b2d0-113416140259;61.;FAM;Ng (81-100) 031219 Br;Положительный;45.;[2528.198 2480.948 2479.875 2483.052 2481.75 2482.083 2481.74 2485.26 2482.677 2486.844 2483.802 2484.01 2484.604 2484.094 2482.844 2485.417 2481.823 2484.656 2483.979 2482.49 2487.208 2486.01 2487.135 2483.74 2484.813 2484.125 2485.948 2487.802 2489.531 2489.063 2501.427 2515.719 2541.281 2592.417 2673.135 2789.052 2918.406 3038.719 3128.854 3194.75 3234.167 3258.5 3268.354 3279.281 3280.073]
7043666f-454f-4247-b2d0-113416140259;61.;HEX;Ng (81-100) 031219 Br;Отрицательный;45.;[2231.094 2213.688 2211.615 2210.427 2213.229 2211.531 2209.479 2211.635 2213.427 2212.198 2210.208 2212.802 2213.135 2212.156 2215.021 2215.208 2213.802 2212.49 2212.979 2211 2213.146 2214.281 2211.729 2216.25 2216.76 2217.458 2216.74 2212.427 2214.896 2217.302 2214.229 2219.063 2217.938 2222.76 2229.104 2234.438 2248.177 2250.833 2259.427 2265.469 2264.052 2269.021 2270.208 2269.177 2272.271]
7043666f-454f-4247-b2d0-113416140259;61.;ROX;Ng (81-100) 031219 Br;Отрицательный;45.;[2090.125 2073.323 2073.167 2075.01 2077.104 2077.99 2079.063 2080.615 2080.354 2079.51 2081.521 2081.083 2080.063 2081.021 2081.781 2081.885 2082.469 2081.865 2079.333 2084.135 2084.615 2079.323 2082.052 2083.563 2086.313 2080.563 2081.667 2084.302 2087.302 2083.156 2085.854 2090.594 2096.135 2099.104 2101.625 2108 2109.406 2112.865 2114.24 2114.229 2116.417 2113.01 2113.688 2117.281 2117.167]
7043666f-454f-4247-b2d0-113416140259;61.;Cy5;Ng (81-100) 031219 Br;Положительный;45.;[2274.115 2232.844 2229.198 2235.198 2237.438 2238.99 2239.281 2238.75 2241.24 2241.26 2241.073 2243.135 2245.167 2244.906 2244.063 2243.844 2247.167 2246.698 2245.396 2248.104 2248.167 2248.844 2249.719 2249.448 2254.865 2254.365 2263.542 2268.896 2286.656 2317.615 2372.24 2460.771 2593.021 2757.646 2923.885 3077.76 3190.021 3268.146 3306.021 3337.927 3344.75 3355.063 3353.865 3353.677 3356.906]
